f,a1,a2,t1,t2
5.078,0.011,0.0069,0.459,0.1517
5.079,0.011,0.0069,0.459,0.1517
5.08,0.011,0.0068,0.459,0.1517
5.081,0.011,0.0069,0.459,0.1515
5.082,0.011,0.0068,0.459,0.1515
5.083,0.011,0.0069,0.459,0.1515
5.084,0.011,0.0069,0.459,0.1515
5.085,0.011,0.0069,0.4585,0.1515
5.086,0.011,0.0069,0.4585,0.1514
5.087,0.011,0.0069,0.4585,0.1514
5.088,0.011,0.0069,0.4585,0.1514
5.089,0.011,0.0069,0.4585,0.1514
5.09,0.011,0.0068,0.4585,0.1514
5.091,0.011,0.0068,0.4585,0.1514
5.092,0.011,0.0069,0.4585,0.1512
5.093,0.0111,0.0069,0.4585,0.1512
5.094,0.0111,0.0069,0.4585,0.1512
5.095,0.0111,0.0069,0.4585,0.1512
5.096,0.0111,0.0069,0.458,0.1512
5.097,0.0111,0.0069,0.458,0.1488
5.098,0.0111,0.0069,0.458,0.1488
5.099,0.0111,0.0069,0.458,0.1488
5.1,0.0111,0.0068,0.458,0.1488
5.101,0.0111,0.0068,0.458,0.1488
5.102,0.0111,0.0069,0.458,0.1486
5.103,0.0111,0.0069,0.458,0.1486
5.104,0.0111,0.0069,0.458,0.1486
5.105,0.0111,0.0069,0.458,0.1486
5.106,0.0111,0.0069,0.458,0.1486
5.107,0.0112,0.0069,0.4575,0.1485
5.108,0.0112,0.0069,0.4575,0.1485
5.109,0.0112,0.0069,0.4575,0.1485
5.11,0.0112,0.0068,0.4575,0.1485
5.111,0.0112,0.0068,0.4575,0.1485
5.112,0.0112,0.0069,0.4575,0.1483
5.113,0.0112,0.0069,0.4575,0.1483
5.114,0.0112,0.0069,0.4575,0.1483
5.115,0.0112,0.0069,0.4575,0.1483
5.116,0.0112,0.0069,0.4575,0.1483
5.117,0.0112,0.0069,0.457,0.1482
5.118,0.0112,0.0069,0.457,0.1482
5.119,0.0112,0.0068,0.457,0.1482
5.12,0.0112,0.0068,0.457,0.1482
5.121,0.0112,0.0068,0.457,0.1482
5.122,0.0113,0.0068,0.457,0.1482
5.123,0.0113,0.0068,0.457,0.1503
5.124,0.0113,0.0068,0.457,0.1503
5.125,0.0113,0.0068,0.457,0.1503
5.126,0.0113,0.0067,0.457,0.1503
5.127,0.0113,0.0067,0.457,0.1503
5.128,0.0113,0.0067,0.4565,0.1502
5.129,0.0113,0.0067,0.4565,0.1502
5.13,0.0113,0.0067,0.4565,0.1502
5.131,0.0113,0.0067,0.4565,0.1502
5.132,0.0113,0.0067,0.4565,0.1502
5.133,0.0113,0.0067,0.4565,0.15
5.134,0.0113,0.0067,0.4565,0.15
5.135,0.0113,0.0067,0.4565,0.15
5.136,0.0113,0.0067,0.4565,0.15
5.137,0.0113,0.0067,0.4565,0.15
5.138,0.0113,0.0067,0.456,0.1498
5.139,0.0113,0.0067,0.456,0.1498
5.14,0.0113,0.0067,0.456,0.1498
5.141,0.0114,0.0067,0.48,0.1498
5.142,0.0114,0.0067,0.48,0.1498
5.143,0.0114,0.0068,0.48,0.1497
5.144,0.0114,0.0067,0.48,0.1497
5.145,0.0114,0.0067,0.48,0.1497
5.146,0.0114,0.0067,0.48,0.1497
5.147,0.0114,0.0067,0.48,0.1497
5.148,0.0114,0.0067,0.48,0.1497
5.149,0.0114,0.0067,0.48,0.1495
5.15,0.0114,0.0067,0.484,0.1495
5.151,0.0114,0.0068,0.4835,0.1495
5.152,0.0114,0.0068,0.4835,0.1495
5.153,0.0114,0.0067,0.483,0.1495
5.154,0.0114,0.0067,0.4825,0.1494
5.155,0.0114,0.0067,0.4795,0.1494
5.156,0.0114,0.0067,0.4795,0.1494
5.157,0.0114,0.0067,0.4795,0.1494
5.158,0.0114,0.0067,0.4795,0.1494
5.159,0.0114,0.0067,0.4795,0.1492
5.16,0.0114,0.0067,0.4795,0.1492
5.161,0.0114,0.0068,0.4795,0.1492
5.162,0.0114,0.0067,0.4795,0.1492
5.163,0.0114,0.0067,0.4795,0.1492
5.164,0.0114,0.0067,0.4795,0.1491
5.165,0.0114,0.0067,0.4795,0.1491
5.166,0.0114,0.0067,0.4795,0.1497
5.167,0.0114,0.0067,0.4795,0.1497
5.168,0.0114,0.0067,0.4795,0.1497
5.169,0.0114,0.0067,0.4795,0.1497
5.17,0.0114,0.0068,0.4795,0.1497
5.171,0.0114,0.0068,0.4585,0.1497
5.172,0.0114,0.0067,0.459,0.1495
5.173,0.0114,0.0067,0.459,0.1495
5.174,0.0114,0.0068,0.4832,0.1495
5.175,0.0114,0.0068,0.4832,0.1495
5.176,0.0114,0.0068,0.4832,0.1495
5.177,0.0114,0.0068,0.4832,0.1494
5.178,0.0114,0.0068,0.4832,0.1494
5.179,0.0114,0.0068,0.4832,0.1494
5.18,0.0114,0.0068,0.4832,0.1494
5.181,0.0114,0.0068,0.4832,0.1494
5.182,0.0114,0.0068,0.4832,0.1492
5.183,0.0114,0.0068,0.51,0.1492
5.184,0.0114,0.0068,0.51,0.1492
5.185,0.0114,0.0068,0.51,0.1492
5.186,0.0114,0.0068,0.51,0.1492
5.187,0.0114,0.0068,0.51,0.1491
5.188,0.0114,0.0068,0.51,0.1469
5.189,0.0114,0.0068,0.51,0.1469
5.19,0.0114,0.0068,0.51,0.1469
5.191,0.0114,0.0068,0.51,0.1469
5.192,0.0113,0.0068,0.51,0.1467
5.193,0.0113,0.0068,0.5094,0.1467
5.194,0.0113,0.0068,0.5094,0.1467
5.195,0.0113,0.0068,0.4826,0.1467
5.196,0.0113,0.0068,0.5094,0.1467
5.197,0.0113,0.0068,0.5094,0.1467
5.198,0.0113,0.0068,0.5094,0.1466
5.199,0.0113,0.0068,0.5094,0.1466
5.2,0.0113,0.0068,0.5094,0.1488
5.201,0.0113,0.0069,0.5094,0.1488
5.202,0.0113,0.0069,0.5094,0.1488
5.203,0.0113,0.0069,0.5094,0.1486
5.204,0.0113,0.0069,0.5094,0.1486
5.205,0.0113,0.0068,0.5089,0.1486
5.206,0.0113,0.0068,0.5089,0.1486
5.207,0.0113,0.0068,0.5089,0.1486
5.208,0.0113,0.0068,0.5089,0.1485
5.209,0.0113,0.0069,0.4821,0.1485
5.21,0.0113,0.0069,0.4821,0.1485
5.211,0.0112,0.0069,0.4821,0.1485
5.212,0.0112,0.0069,0.4821,0.1485
5.213,0.0112,0.0069,0.4821,0.1483
5.214,0.0112,0.0069,0.5089,0.1483
5.215,0.0112,0.0068,0.5089,0.1483
5.216,0.0112,0.0068,0.5083,0.1483
5.217,0.0112,0.0069,0.5083,0.1483
5.218,0.0112,0.0069,0.5083,0.1483
5.219,0.0112,0.0069,0.5083,0.1482
5.22,0.0112,0.0069,0.5083,0.1482
5.221,0.0112,0.0069,0.5083,0.1482
5.222,0.0112,0.0069,0.5083,0.1482
5.223,0.0112,0.0069,0.5083,0.1505
5.224,0.0112,0.0069,0.5083,0.1503
5.225,0.0112,0.0069,0.5083,0.1503
5.226,0.0112,0.0069,0.5078,0.1503
5.227,0.0112,0.0069,0.5078,0.1503
5.228,0.0111,0.0069,0.5078,0.1503
5.229,0.0111,0.0069,0.5078,0.1502
5.23,0.0111,0.0069,0.5078,0.1502
5.231,0.0111,0.0069,0.5078,0.1502
5.232,0.0111,0.0069,0.5078,0.1502
5.233,0.0111,0.0069,0.5078,0.1502
5.234,0.0111,0.0069,0.5078,0.1502
5.235,0.0111,0.0069,0.5078,0.15
5.236,0.0111,0.0069,0.5078,0.15
5.237,0.0111,0.0069,0.5072,0.15
5.238,0.0111,0.0069,0.5072,0.15
5.239,0.0111,0.0069,0.5072,0.15
5.24,0.0111,0.007,0.5072,0.1498
5.241,0.0111,0.007,0.5072,0.1498
5.242,0.0111,0.007,0.5072,0.1498
5.243,0.0111,0.0069,0.5072,0.1498
5.244,0.0111,0.0069,0.5072,0.1498
5.245,0.0111,0.0069,0.5072,0.1497
5.246,0.0111,0.0069,0.5072,0.1497
5.247,0.0111,0.0069,0.5072,0.1497
5.248,0.0111,0.007,0.5067,0.1497
5.249,0.0111,0.007,0.5067,0.1497
5.25,0.0111,0.007,0.5067,0.1474
5.251,0.0111,0.007,0.5067,0.1473
5.252,0.0111,0.007,0.5067,0.1473
5.253,0.0111,0.007,0.5095,0.1473
5.254,0.0111,0.007,0.5089,0.1473
5.255,0.0111,0.007,0.5089,0.1473
5.256,0.0111,0.007,0.5084,0.1471
5.257,0.0111,0.007,0.5079,0.1471
5.258,0.0111,0.007,0.5067,0.1471
5.259,0.0111,0.007,0.5067,0.1471
5.26,0.0111,0.007,0.5061,0.1471
5.261,0.0111,0.007,0.5061,0.147
5.262,0.0111,0.007,0.5061,0.147
5.263,0.0111,0.007,0.5061,0.147
5.264,0.0111,0.007,0.5061,0.147
5.265,0.0111,0.007,0.5061,0.147
5.266,0.0111,0.007,0.5061,0.147
5.267,0.0111,0.007,0.5061,0.1475
5.268,0.0111,0.007,0.5061,0.1475
5.269,0.0111,0.007,0.5061,0.1475
5.27,0.0111,0.007,0.5061,0.1475
5.271,0.0111,0.007,0.5061,0.1475
5.272,0.0111,0.007,0.5061,0.1473
5.273,0.0111,0.007,0.5061,0.1473
5.274,0.0111,0.007,0.5061,0.1473
5.275,0.0111,0.007,0.5061,0.1473
5.276,0.0111,0.007,0.5061,0.1473
5.277,0.0111,0.007,0.5061,0.1472
5.278,0.0111,0.007,0.5061,0.1472
5.279,0.0111,0.007,0.5061,0.145
5.28,0.0111,0.007,0.4826,0.145
5.281,0.0111,0.007,0.4832,0.145
5.282,0.0111,0.007,0.4832,0.145
5.283,0.0111,0.007,0.51,0.1449
5.284,0.0111,0.007,0.51,0.147
5.285,0.0111,0.007,0.51,0.147
5.286,0.0111,0.007,0.51,0.147
5.287,0.0111,0.007,0.51,0.147
5.288,0.0111,0.007,0.51,0.1469
5.289,0.0111,0.007,0.51,0.1469
5.29,0.0111,0.007,0.51,0.1469
5.291,0.0111,0.007,0.51,0.1469
5.292,0.0111,0.007,0.51,0.1469
5.293,0.0111,0.007,0.51,0.1467
5.294,0.0111,0.007,0.51,0.1467
5.295,0.0111,0.007,0.51,0.1467
5.296,0.0111,0.007,0.51,0.1467
5.297,0.0112,0.007,0.51,0.1467
5.298,0.0112,0.007,0.51,0.1489
5.299,0.0112,0.007,0.51,0.1488
5.3,0.0112,0.007,0.51,0.1488
5.301,0.0112,0.007,0.5094,0.1488
5.302,0.0112,0.007,0.5094,0.1488
5.303,0.0112,0.007,0.5094,0.1488
5.304,0.0112,0.007,0.5094,0.1486
5.305,0.0112,0.007,0.5094,0.1486
5.306,0.0112,0.007,0.5094,0.1486
5.307,0.0112,0.007,0.5094,0.1486
5.308,0.0112,0.007,0.5094,0.1486
5.309,0.0112,0.007,0.5094,0.1485
5.31,0.0112,0.007,0.4826,0.1485
5.311,0.0112,0.007,0.4826,0.1485
5.312,0.0112,0.007,0.5094,0.1485
5.313,0.0112,0.007,0.5094,0.1485
5.314,0.0112,0.007,0.5089,0.1485
5.315,0.0113,0.007,0.5089,0.1483
5.316,0.0113,0.007,0.5089,0.1483
5.317,0.0113,0.007,0.5089,0.1483
5.318,0.0113,0.007,0.5089,0.1483
5.319,0.0113,0.007,0.5089,0.1483
5.32,0.0113,0.007,0.5089,0.1482
5.321,0.0113,0.007,0.5089,0.1482
5.322,0.0113,0.0069,0.5089,0.1482
5.323,0.0113,0.0069,0.5089,0.1482
5.324,0.0113,0.0069,0.5089,0.1482
5.325,0.0113,0.0069,0.5083,0.148
5.326,0.0113,0.0069,0.5083,0.148
5.327,0.0113,0.0069,0.5083,0.148
5.328,0.0113,0.0069,0.5083,0.148
5.329,0.0113,0.0069,0.5083,0.148
5.33,0.0113,0.0069,0.5083,0.148
5.331,0.0113,0.0069,0.5083,0.1479
5.332,0.0113,0.0069,0.5083,0.1479
5.333,0.0113,0.0069,0.5083,0.1479
5.334,0.0113,0.0069,0.5083,0.1479
5.335,0.0113,0.0069,0.5078,0.1479
5.336,0.0113,0.0069,0.5078,0.1477
5.337,0.0113,0.0069,0.5078,0.1477
5.338,0.0113,0.0069,0.5078,0.1477
5.339,0.0113,0.0069,0.5078,0.1477
5.34,0.0113,0.0069,0.5078,0.1477
5.341,0.0113,0.0069,0.5078,0.1477
5.342,0.0113,0.0069,0.5078,0.1476
5.343,0.0113,0.0069,0.5078,0.1476
5.344,0.0114,0.0069,0.5078,0.1476
5.345,0.0114,0.0069,0.5078,0.1476
5.346,0.0114,0.0069,0.5072,0.1476
5.347,0.0114,0.0069,0.5072,0.1474
5.348,0.0114,0.0069,0.5072,0.1474
5.349,0.0114,0.0069,0.5072,0.1474
5.35,0.0114,0.0069,0.5072,0.1474
5.351,0.0114,0.0069,0.5072,0.1474
5.352,0.0114,0.0069,0.5072,0.1474
5.353,0.0114,0.0069,0.5072,0.1473
5.354,0.0114,0.0069,0.5072,0.1451
5.355,0.0114,0.0069,0.5072,0.1451
5.356,0.0114,0.0069,0.5095,0.1451
5.357,0.0114,0.0069,0.5089,0.1451
5.358,0.0114,0.0069,0.5089,0.1449
5.359,0.0114,0.0069,0.5084,0.1428
5.36,0.0114,0.0069,0.5079,0.1449
5.361,0.0114,0.0069,0.5067,0.1449
5.362,0.0114,0.0069,0.5067,0.1449
5.363,0.0114,0.0069,0.5067,0.1448
5.364,0.0114,0.0069,0.5067,0.1448
5.365,0.0114,0.0069,0.5067,0.1448
5.366,0.0114,0.0069,0.5067,0.1448
5.367,0.0114,0.0069,0.5067,0.1453
5.368,0.0114,0.0069,0.5067,0.1453
5.369,0.0113,0.007,0.5061,0.1453
5.37,0.0113,0.007,0.5061,0.1453
5.371,0.0113,0.007,0.5061,0.1453
5.372,0.0113,0.0069,0.5061,0.1451
5.373,0.0113,0.0069,0.5061,0.1451
5.374,0.0113,0.007,0.5061,0.1451
5.375,0.0113,0.007,0.5061,0.1451
5.376,0.0113,0.0069,0.5061,0.1451
5.377,0.0113,0.007,0.5061,0.1473
5.378,0.0113,0.007,0.5061,0.1472
5.379,0.0113,0.007,0.5061,0.1472
5.38,0.0113,0.007,0.5061,0.1472
5.381,0.0113,0.007,0.5061,0.1472
5.382,0.0113,0.007,0.5061,0.1472
5.383,0.0113,0.007,0.5061,0.147
5.384,0.0113,0.007,0.5061,0.147
5.385,0.0113,0.007,0.5061,0.147
5.386,0.0113,0.007,0.5061,0.147
5.387,0.0113,0.007,0.5061,0.147
5.388,0.0113,0.007,0.5061,0.147
5.389,0.0113,0.007,0.4826,0.1469
5.39,0.0113,0.007,0.4832,0.1469
5.391,0.0113,0.007,0.4832,0.1469
5.392,0.0113,0.007,0.51,0.1469
5.393,0.0113,0.007,0.51,0.1469
5.394,0.0113,0.007,0.51,0.1467
5.395,0.0113,0.007,0.51,0.1467
5.396,0.0113,0.007,0.51,0.1467
5.397,0.0112,0.007,0.51,0.1467
5.398,0.0112,0.007,0.51,0.1467
5.399,0.0112,0.007,0.51,0.1466
5.4,0.0112,0.007,0.51,0.1466
5.401,0.0112,0.007,0.51,0.1466
5.402,0.0112,0.007,0.51,0.1466
5.403,0.0112,0.007,0.51,0.1466
5.404,0.0112,0.007,0.51,0.1466
5.405,0.0112,0.007,0.51,0.1464
5.406,0.0112,0.007,0.51,0.1464
5.407,0.0112,0.007,0.51,0.1464
5.408,0.0112,0.007,0.51,0.1464
5.409,0.0112,0.007,0.51,0.1464
5.41,0.0112,0.007,0.5094,0.1463
5.411,0.0112,0.007,0.5094,0.1463
5.412,0.0112,0.007,0.5094,0.1463
5.413,0.0112,0.007,0.5094,0.1463
5.414,0.0112,0.007,0.5094,0.1463
5.415,0.0112,0.007,0.5094,0.1463
5.416,0.0112,0.007,0.5094,0.1461
5.417,0.0112,0.007,0.5094,0.1461
5.418,0.0112,0.0071,0.5094,0.1461
5.419,0.0111,0.0071,0.5094,0.1461
5.42,0.0111,0.0071,0.5094,0.1461
5.421,0.0111,0.0071,0.5094,0.146
5.422,0.0111,0.0071,0.5089,0.146
5.423,0.0111,0.007,0.5089,0.146
5.424,0.0111,0.007,0.5089,0.146
5.425,0.0111,0.007,0.5089,0.146
5.426,0.0111,0.007,0.4821,0.146
5.427,0.0111,0.0071,0.5089,0.1458
5.428,0.0111,0.0071,0.5089,0.1458
5.429,0.0111,0.0071,0.5089,0.1458
5.43,0.0111,0.0071,0.5089,0.1458
5.431,0.0111,0.0071,0.5089,0.1458
5.432,0.0111,0.0071,0.5089,0.1457
5.433,0.0111,0.0071,0.5083,0.1457
5.434,0.0111,0.007,0.5083,0.1457
5.435,0.0111,0.007,0.5083,0.1457
5.436,0.0111,0.0071,0.5083,0.1457
5.437,0.0111,0.0071,0.5083,0.1457
5.438,0.0111,0.0071,0.5083,0.1455
5.439,0.0111,0.0071,0.5083,0.1455
5.44,0.0111,0.0071,0.5083,0.1455
5.441,0.0111,0.0071,0.5083,0.1455
5.442,0.0111,0.0071,0.5083,0.1455
5.443,0.0111,0.0071,0.5083,0.1454
5.444,0.0111,0.0071,0.5078,0.1432
5.445,0.0111,0.007,0.5078,0.1432
5.446,0.0111,0.0071,0.5078,0.1432
5.447,0.0111,0.0071,0.5078,0.1432
5.448,0.0111,0.0071,0.5078,0.1432
5.449,0.0111,0.0071,0.5078,0.1431
5.45,0.0111,0.0071,0.5078,0.1431
5.451,0.0111,0.0071,0.5078,0.1431
5.452,0.0111,0.0071,0.5078,0.1431
5.453,0.0111,0.0071,0.5078,0.1431
5.454,0.0111,0.0071,0.5078,0.1429
5.455,0.0111,0.0071,0.5072,0.1429
5.456,0.0111,0.0071,0.5072,0.1429
5.457,0.0111,0.0071,0.5072,0.1451
5.458,0.0111,0.0071,0.5072,0.1451
5.459,0.0111,0.0071,0.5095,0.1451
5.46,0.0111,0.0072,0.5089,0.1449
5.461,0.0111,0.0072,0.5089,0.1449
5.462,0.0111,0.0072,0.5084,0.1449
5.463,0.0111,0.0071,0.5079,0.1449
5.464,0.0111,0.0071,0.5074,0.1449
5.465,0.0111,0.0071,0.5072,0.1449
5.466,0.0112,0.0071,0.5067,0.1448
5.467,0.0112,0.0071,0.5067,0.1453
5.468,0.0112,0.0071,0.5067,0.1453
5.469,0.0112,0.0072,0.5067,0.1453
5.47,0.0112,0.0072,0.5067,0.1453
5.471,0.0112,0.0072,0.5067,0.1453
5.472,0.0112,0.0072,0.5067,0.1453
5.473,0.0112,0.0072,0.5067,0.1451
5.474,0.0112,0.0072,0.5067,0.1451
5.475,0.0112,0.0071,0.5067,0.1451
5.476,0.0112,0.0071,0.5067,0.1451
5.477,0.0112,0.0071,0.5067,0.1451
5.478,0.0112,0.0071,0.5061,0.145
5.479,0.0112,0.0072,0.5061,0.145
5.48,0.0112,0.0072,0.5061,0.145
5.481,0.0112,0.0072,0.5061,0.145
5.482,0.0112,0.0072,0.5061,0.145
5.483,0.0112,0.0072,0.5061,0.145
5.484,0.0112,0.0072,0.5061,0.1449
5.485,0.0112,0.0071,0.5061,0.1449
5.486,0.0112,0.0072,0.5061,0.147
5.487,0.0112,0.0072,0.5061,0.147
5.488,0.0112,0.0072,0.5061,0.147
5.489,0.0112,0.0072,0.5061,0.1469
5.49,0.0112,0.0072,0.5061,0.1469
5.491,0.0112,0.0072,0.5061,0.1469
5.492,0.0112,0.0072,0.5061,0.1469
5.493,0.0112,0.0072,0.5061,0.1469
5.494,0.0112,0.0072,0.5061,0.1469
5.495,0.0112,0.0071,0.5061,0.1467
5.496,0.0112,0.0072,0.5061,0.1467
5.497,0.0112,0.0072,0.4826,0.1467
5.498,0.0112,0.0072,0.4832,0.1467
5.499,0.0112,0.0072,0.4832,0.1467
5.5,0.0112,0.0071,0.4832,0.1466
5.501,0.0112,0.0071,0.51,0.1466
5.502,0.0112,0.0072,0.51,0.1466
5.503,0.0112,0.0072,0.51,0.1466
5.504,0.0112,0.0071,0.51,0.1466
5.505,0.0112,0.0071,0.51,0.1466
5.506,0.0112,0.0071,0.51,0.1464
5.507,0.0112,0.0072,0.51,0.1464
5.508,0.0112,0.0072,0.51,0.1464
5.509,0.0112,0.0072,0.51,0.1464
5.51,0.0112,0.0072,0.51,0.1464
5.511,0.0112,0.0071,0.51,0.1464
5.512,0.0112,0.0071,0.51,0.1463
5.513,0.0113,0.0071,0.51,0.1463
5.514,0.0113,0.0071,0.51,0.1463
5.515,0.0113,0.0071,0.51,0.1463
5.516,0.0113,0.0071,0.51,0.1463
5.517,0.0113,0.0071,0.51,0.1461
5.518,0.0113,0.0071,0.5094,0.1461
5.519,0.0113,0.0072,0.5094,0.1461
5.52,0.0113,0.0071,0.5094,0.1461
5.521,0.0113,0.0071,0.5094,0.1461
5.522,0.0113,0.0071,0.5094,0.1461
5.523,0.0113,0.0071,0.5094,0.146
5.524,0.0113,0.0071,0.5094,0.146
5.525,0.0113,0.007,0.5094,0.146
5.526,0.0113,0.007,0.5094,0.146
5.527,0.0113,0.007,0.5094,0.146
5.528,0.0113,0.007,0.5094,0.1458
5.529,0.0113,0.007,0.5094,0.1416
5.53,0.0113,0.0071,0.5094,0.1416
5.531,0.0113,0.0071,0.5089,0.1416
5.532,0.0113,0.0071,0.5089,0.1416
5.533,0.0113,0.0071,0.5089,0.1437
5.534,0.0113,0.0071,0.5089,0.1435
5.535,0.0113,0.007,0.5089,0.1435
5.536,0.0113,0.007,0.5089,0.1435
5.537,0.0113,0.007,0.5089,0.1435
5.538,0.0113,0.007,0.5089,0.1435
5.539,0.0113,0.0071,0.5089,0.1434
5.54,0.0113,0.0071,0.5089,0.1434
5.541,0.0113,0.0071,0.4821,0.1434
5.542,0.0113,0.0071,0.4816,0.1434
5.543,0.0113,0.0071,0.5083,0.1434
5.544,0.0113,0.0071,0.5083,0.1434
5.545,0.0113,0.0071,0.5083,0.1432
5.546,0.0113,0.007,0.5083,0.1432
5.547,0.0113,0.0071,0.5083,0.1432
5.548,0.0113,0.0071,0.5083,0.1432
5.549,0.0113,0.0071,0.5083,0.1432
5.55,0.0113,0.0071,0.5083,0.1432
5.551,0.0113,0.0071,0.5083,0.1431
5.552,0.0113,0.0071,0.5083,0.1431
5.553,0.0113,0.0071,0.5078,0.1431
5.554,0.0113,0.0071,0.5078,0.1431
5.555,0.0113,0.0071,0.5078,0.1431
5.556,0.0113,0.007,0.5078,0.1429
5.557,0.0113,0.0071,0.5078,0.1429
5.558,0.0113,0.0071,0.5078,0.1429
5.559,0.0113,0.0071,0.5078,0.1429
5.56,0.0113,0.0071,0.5078,0.1429
5.561,0.0113,0.0071,0.51,0.1429
5.562,0.0113,0.0071,0.5095,0.1428
5.563,0.0113,0.0071,0.5089,0.1428
5.564,0.0113,0.0071,0.5089,0.1428
5.565,0.0113,0.0071,0.5084,0.1428
5.566,0.0113,0.0071,0.4825,0.1428
5.567,0.0113,0.0071,0.4825,0.1428
5.568,0.0113,0.0071,0.4805,0.1432
5.569,0.0113,0.0072,0.4805,0.1432
5.57,0.0113,0.0072,0.4805,0.1453
5.571,0.0113,0.0072,0.4805,0.1453
5.572,0.0113,0.0071,0.4805,0.1453
5.573,0.0113,0.0071,0.4805,0.1451
5.574,0.0113,0.0071,0.4805,0.1451
5.575,0.0113,0.0071,0.48,0.1451
5.576,0.0113,0.0071,0.48,0.1451
5.577,0.0113,0.0071,0.48,0.1451
5.578,0.0112,0.0072,0.48,0.1451
5.579,0.0112,0.0072,0.48,0.145
5.58,0.0112,0.0072,0.48,0.145
5.581,0.0112,0.0072,0.48,0.145
5.582,0.0112,0.0072,0.48,0.145
5.583,0.0112,0.0072,0.48,0.145
5.584,0.0112,0.0072,0.48,0.1449
5.585,0.0112,0.0071,0.48,0.1449
5.586,0.0112,0.0071,0.48,0.1449
5.587,0.0112,0.0072,0.48,0.1449
5.588,0.0112,0.0072,0.4795,0.1449
5.589,0.0112,0.0072,0.4555,0.1449
5.59,0.0112,0.0072,0.4795,0.1447
5.591,0.0112,0.0072,0.4795,0.1447
5.592,0.0112,0.0072,0.4795,0.1447
5.593,0.0112,0.0072,0.4795,0.1447
5.594,0.0112,0.0072,0.4795,0.1447
5.595,0.0112,0.0072,0.4795,0.1447
5.596,0.0112,0.0071,0.4795,0.1446
5.597,0.0112,0.0072,0.4795,0.1446
5.598,0.0112,0.0072,0.4795,0.1446
5.599,0.0112,0.0072,0.4795,0.1446
5.6,0.0112,0.0072,0.4795,0.1446
5.601,0.0112,0.0072,0.4795,0.1444
5.602,0.0112,0.0072,0.4795,0.1444
5.603,0.0112,0.0072,0.4795,0.1444
5.604,0.0112,0.0072,0.4795,0.1444
5.605,0.0112,0.0072,0.4795,0.1444
5.606,0.0112,0.0072,0.4585,0.1444
5.607,0.0112,0.0072,0.459,0.1443
5.608,0.0112,0.0072,0.459,0.1443
5.609,0.0112,0.0072,0.459,0.1443
5.61,0.0112,0.0072,0.4832,0.1443
5.611,0.0112,0.0072,0.4832,0.1443
5.612,0.0112,0.0072,0.4832,0.1443
5.613,0.0112,0.0072,0.4832,0.1441
5.614,0.0112,0.0072,0.4832,0.1441
5.615,0.0112,0.0072,0.4832,0.1441
5.616,0.0112,0.0072,0.4832,0.1441
5.617,0.0112,0.0072,0.4832,0.1441
5.618,0.0112,0.0072,0.4832,0.1419
5.619,0.0112,0.0072,0.4832,0.1419
5.62,0.0112,0.0072,0.4832,0.1419
5.621,0.0112,0.0072,0.4832,0.1419
5.622,0.0112,0.0072,0.4832,0.1419
5.623,0.0112,0.0072,0.4832,0.1419
5.624,0.0112,0.0072,0.4832,0.1417
5.625,0.0112,0.0072,0.4832,0.1417
5.626,0.0112,0.0072,0.4832,0.1417
5.627,0.0112,0.0072,0.4826,0.1417
5.628,0.0112,0.0072,0.4826,0.1417
5.629,0.0112,0.0072,0.4826,0.1417
5.63,0.0112,0.0072,0.4826,0.1416
5.631,0.0112,0.0072,0.4826,0.1416
5.632,0.0112,0.0072,0.4826,0.1416
5.633,0.0112,0.0072,0.4826,0.1416
5.634,0.0112,0.0072,0.4826,0.1416
5.635,0.0112,0.0072,0.4826,0.1414
5.636,0.0112,0.0072,0.4826,0.1414
5.637,0.0112,0.0072,0.4826,0.1414
5.638,0.0112,0.0073,0.4826,0.1414
5.639,0.0112,0.0073,0.4821,0.1414
5.64,0.0112,0.0073,0.4821,0.1435
5.641,0.0112,0.0073,0.4821,0.1434
5.642,0.0112,0.0073,0.4821,0.1434
5.643,0.0112,0.0072,0.4821,0.1434
5.644,0.0112,0.0072,0.4821,0.1434
5.645,0.0112,0.0073,0.4821,0.1434
5.646,0.0112,0.0073,0.4821,0.1434
5.647,0.0112,0.0072,0.4821,0.1432
5.648,0.0112,0.0073,0.4821,0.1432
5.649,0.0112,0.0073,0.4821,0.1432
5.65,0.0112,0.0073,0.4821,0.1432
5.651,0.0112,0.0073,0.4816,0.1432
5.652,0.0112,0.0073,0.4816,0.1432
5.653,0.0112,0.0073,0.4816,0.1431
5.654,0.0112,0.0073,0.4816,0.1431
5.655,0.0112,0.0073,0.4816,0.1431
5.656,0.0112,0.0073,0.4575,0.1431
5.657,0.0112,0.0073,0.4575,0.1431
5.658,0.0112,0.0073,0.4816,0.1429
5.659,0.0112,0.0073,0.4816,0.1429
5.66,0.0112,0.0073,0.4816,0.1429
5.661,0.0112,0.0073,0.4816,0.1429
5.662,0.0112,0.0073,0.4811,0.1429
5.663,0.0112,0.0073,0.4811,0.1429
5.664,0.0112,0.0073,0.4845,0.1428
5.665,0.0112,0.0073,0.484,0.1428
5.666,0.0112,0.0073,0.4835,0.1428
5.667,0.0112,0.0073,0.4835,0.1428
5.668,0.0112,0.0073,0.483,0.1432
5.669,0.0112,0.0073,0.4825,0.1432
5.67,0.0112,0.0073,0.4825,0.1432
5.671,0.0112,0.0073,0.4811,0.1432
5.672,0.0112,0.0073,0.4811,0.1432
5.673,0.0112,0.0073,0.4805,0.1432
5.674,0.0112,0.0073,0.4805,0.143
